"Nearest Building","X","Y","Latitude","Longitude","Site ID","Species","DBH","Multi-stem","Arbor Day / Tree Campus USA","Donor","Donor Tree","State Champion Tree","Tree Trail"
"Carle Orthopedics and Sports Medicine Facility",1011106.88160078,1244692.17496154,40.0844634833,-88.2373509551,13668,"hornbeam, European (Carpinus betulus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011452.46158582,1244878.10032387,40.0849728407,-88.2361151809,13676,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011115.52107355,1244697.92541748,40.0844792434,-88.2373200568,13678,"hornbeam, European (Carpinus betulus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011449.82621959,1244916.25360625,40.0850775839,-88.2361244504,13684,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011110.57634741,1244740.11737619,40.08459508,-88.2373375658,13688,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011464.59370289,1244913.09006607,40.0850688553,-88.2360716856,13696,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011099.909663,1244743.55054537,40.0846045361,-88.2373756737,13698,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011477.96828898,1244906.54660223,40.0850508526,-88.2360239121,13705,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011087.22813888,1244744.68509736,40.0846076881,-88.2374209912,13708,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011491.19490169,1244852.90393075,40.0849035574,-88.2359768516,13715,"birch, river (Betula nigra)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011054.94455763,1244750.67849861,40.0846242361,-88.2375363448,13718,"oak, English (Quercus robur)",4,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011509.7499329,1244852.72550926,40.0849030118,-88.2359105391,13724,"birch, river (Betula nigra)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011001.94259559,1244727.65699269,40.0845611958,-88.2377258543,13727,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011502.92229317,1244893.06026572,40.0850137561,-88.2359347824,13734,"spruce, white (Picea glauca)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010987.82105032,1244727.92887969,40.0845619839,-88.2377763215,13737,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011518.48001665,1244897.05190098,40.0850246668,-88.2358791655,13744,"spruce, white (Picea glauca)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010988.12280304,1244715.29872018,40.0845273117,-88.2377752915,13747,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011529.65692505,1244893.28827447,40.0850143016,-88.2358392354,13753,"spruce, white (Picea glauca)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010986.99810046,1244689.17535567,40.0844556032,-88.2377794113,13757,"linden, littleleaf (Tilia cordata)",5,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011550.64052879,1244861.71317234,40.084927561,-88.2357643665,13764,"birch, river (Betula nigra)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010983.75990362,1244752.61135462,40.0846297522,-88.2377907407,13767,"linden, littleleaf (Tilia cordata)",4,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011580.24321025,1244793.77979814,40.0847409867,-88.2356588369,13774,"pine, eastern white (Pinus strobus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010995.81941279,1244793.96035612,40.0847432246,-88.237747483,13777,"birch, river (Betula nigra)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011577.49407984,1244753.63311901,40.0846307875,-88.2356688194,13785,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010989.46140136,1244810.60274718,40.0847889287,-88.2377701418,13787,"birch, river (Betula nigra)",3,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011556.78267136,1244718.83241963,40.0845353178,-88.2357429753,13797,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011516.47601835,1244722.96160172,40.0845467742,-88.2358870089,13805,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011494.12966732,1244723.53333333,40.0845484108,-88.2359668691,13817,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011453.43031146,1244721.89898013,40.0845440465,-88.2361123287,13825,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011576.76778203,1244688.24968867,40.0844513044,-88.2356716716,13835,"pine, eastern white (Pinus strobus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011579.39922135,1244653.87197508,40.0843569255,-88.2356624021,13845,"pine, eastern white (Pinus strobus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011573.42967057,1244639.35798748,40.0843171009,-88.2356837932,13855,"pine, eastern white (Pinus strobus)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011552.33895378,1244586.47207206,40.0841719862,-88.2357593752,13865,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011519.01930294,1244586.83302177,40.0841730773,-88.2358784524,13877,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011496.2735797,1244587.60305007,40.0841752595,-88.2359597387,13891,"birch, river (Betula nigra)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011456.77109933,1244585.96999318,40.0841708951,-88.2361009201,13900,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011432.08141842,1244539.83704708,40.0840443287,-88.2361893367,13910,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011423.11401457,1244529.89061479,40.0840170514,-88.2362214234,13921,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011433.09896304,1244521.55473027,40.0839941385,-88.2361857715,13930,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011457.01969455,1244541.0566827,40.084047602,-88.2361002071,13940,"linden, littleleaf (Tilia cordata)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011506.69955136,1244540.9122867,40.0840470564,-88.2359226608,13950,"fir, white (Abies concolor)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011523.26487356,1244535.9621056,40.0840334178,-88.2358634787,13960,"fir, white (Abies concolor)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011536.02784189,1244541.54060922,40.0840486931,-88.2358178443,13970,"fir, white (Abies concolor)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011413.46276164,1244473.09831345,40.0838611787,-88.2362561367,13976,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011406.69088303,1244462.35932233,40.0838317191,-88.2362803799,13988,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011412.2884232,1244452.23002024,40.0838038962,-88.2362604149,14000,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011406.74550671,1244412.27850243,40.0836942411,-88.2362803799,14007,"oak, scarlet (Quercus coccinea)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011414.36534418,1244377.30963465,40.0835982246,-88.2362532845,14014,"crabapple, flowering (Malus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011403.79566183,1244372.92595415,40.0835862225,-88.2362910755,14030,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011344.14714168,1244366.10401147,40.0835676738,-88.2365042737,14037,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011334.97536581,1244360.529474,40.0835523984,-88.2365370734,14050,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011323.59808178,1244364.88925337,40.0835644005,-88.2365777165,14061,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011332.73743313,1244400.27385909,40.0836615082,-88.2365449168,14069,"oak, swamp white (Quercus bicolor)",4,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011369.85531095,1244393.35857231,40.083642414,-88.2364122918,14080,"oak, northern red (Quercus rubra)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011369.02476775,1244423.16775236,40.0837242463,-88.236415144,14090,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011357.26058773,1244416.39799292,40.0837056976,-88.2364572132,14099,"crabapple, flowering (Malus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011344.87881681,1244427.11613928,40.0837351572,-88.2365014215,14110,"spruce, Norway (Picea abies)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011324.50814662,1244445.37747597,40.0837853476,-88.2365741513,14119,"spruce, Norway (Picea abies)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011330.10889934,1244432.26714703,40.0837493415,-88.2365541863,14129,"spruce, white (Picea glauca)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011310.55985837,1244428.86742266,40.0837400672,-88.2366240639,14139,"redbud, eastern (Cercis canadensis)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011298.77062093,1244445.15077149,40.0837848021,-88.2366661331,14149,"spruce, white (Picea glauca)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011283.40368214,1244448.91001975,40.0837951675,-88.236721037,14160,"spruce, white (Picea glauca)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011257.24966868,1244464.78031573,40.0838388113,-88.2368144449,14170,"baldcypress, common (Taxodium distichum)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011232.89564394,1244476.67791331,40.0838715441,-88.2369014355,14180,"baldcypress, common (Taxodium distichum)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011220.88801845,1244510.44954678,40.083964287,-88.2369442177,14191,"spruce, Norway (Picea abies)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011206.52108281,1244512.02385234,40.0839686514,-88.2369955564,14195,"spruce, Norway (Picea abies)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011202.7141276,1244526.92470534,40.0840095673,-88.2370091041,14208,"spruce, Norway (Picea abies)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011274.2877904,1244391.86352921,40.0836385952,-88.2367538367,14215,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011263.31689787,1244389.4668158,40.0836320486,-88.2367930538,14224,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011235.3863394,1244387.64792204,40.0836271387,-88.236892879,14234,"oak, northern red (Quercus rubra)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011206.24898755,1244394.77078361,40.0836467784,-88.2369969825,14244,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011193.48888127,1244386.41014356,40.0836238654,-88.2370426169,14258,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011179.11693215,1244392.55534988,40.0836407774,-88.2370939556,14271,"spruce, Colorado (Picea pungens)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011151.18916261,1244388.15301156,40.0836287753,-88.2371937808,14281,"oak, swamp white (Quercus bicolor)",4,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011168.18147597,1244357.36758896,40.0835442152,-88.2371331726,14293,"crabapple, flowering (Malus spp.)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011153.62202375,1244352.38349532,40.0835305765,-88.2371852244,14301,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011142.04331806,1244358.53174977,40.0835474885,-88.2372265805,14311,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011099.32201757,1244381.1413402,40.0836096811,-88.2373791705,14321,"oak, northern red (Quercus rubra)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011076.96787587,1244388.66913851,40.083630412,-88.2374590307,14331,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011067.19942156,1244381.30545532,40.0836102267,-88.2374939696,14341,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011055.22642205,1244383.08116914,40.0836151366,-88.2375367518,14351,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011083.2732096,1244462.20740981,40.0838322647,-88.2374362135,14361,"baldcypress, common (Taxodium distichum)",3,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011044.7315191,1244494.55943241,40.0839211888,-88.2375738297,14371,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011032.16237621,1244494.14844257,40.0839200977,-88.2376187511,14382,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011022.00376618,1244502.00701715,40.0839417005,-88.2376550258,14393,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010998.24736773,1244514.89913382,40.083977161,-88.2377398773,14402,"baldcypress, common (Taxodium distichum)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010941.36376722,1244534.71138224,40.0840317155,-88.237943093,14412,"redbud, eastern (Cercis canadensis)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010935.98853242,1244523.77531052,40.0840017105,-88.237962345,14422,"redbud, eastern (Cercis canadensis)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011054.57731573,1244927.3512685,40.0851092251,-88.2375369775,14429,"maple, sugar (Acer saccharum)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010944.17873368,1244514.44363984,40.0839760699,-88.2379331104,14432,"redbud, eastern (Cercis canadensis)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011091.2875897,1244927.58954827,40.0851097706,-88.2374057786,14437,"maple, red (Acer rubrum)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010935.62527701,1244490.38776484,40.0839100588,-88.2379637711,14442,"elm, hybrid (Ulmus x)",5,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011131.790122,1244926.44086815,40.0851064974,-88.237261032,14447,"maple, sugar (Acer saccharum)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010941.63571443,1244467.14241063,40.0838462298,-88.2379423799,14452,"spruce, white (Picea glauca)",1,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011153.34295198,1244921.49590382,40.085092859,-88.237184024,14456,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010950.82522777,1244456.22192448,40.0838162247,-88.2379095802,14463,"spruce, white (Picea glauca)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011161.52429725,1244920.31236693,40.0850895858,-88.2371547894,14467,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010939.46296734,1244446.67053304,40.0837900384,-88.2379502234,14474,"spruce, white (Picea glauca)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011157.54283151,1244912.16013983,40.0850672187,-88.2371690502,14476,"serviceberry, spp. (Amelanchier spp.)",1,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010953.44068708,1244435.95392087,40.0837605789,-88.2379003108,14482,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011131.84697753,1244873.77748596,40.08496193,-88.237261032,14489,"birch, river (Betula nigra)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010900.23504237,1244374.68687704,40.08359255,-88.2380906917,14494,"zelkova, Japanese (Zelkova serrata)",6,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011137.2544573,1244854.70522013,40.0849095583,-88.23724178,14500,"birch, river (Betula nigra)",2,"Yes"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1010903.33585013,1244460.14572657,40.0838271357,-88.2380792831,14504,"zelkova, Japanese (Zelkova serrata)",8,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011131.71398038,1244812.1709096,40.0847928129,-88.2372617451,14505,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
"Carle Orthopedics and Sports Medicine Facility",1011131.53206056,1244795.87479277,40.0847480787,-88.2372624581,14514,"crabapple, flowering (Malus spp.)",2,"No"," ",,"N/A"," ","N/A"
